prefecture,year,population,capital,region,estimated_area,island
fukuoka-ken,1889,1209295.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1890,1224551.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1891,1236015.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1892,1244912.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1893,1258058.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1894,1275050.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1895,1285082.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1896,1313777.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1897,1333423.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1898,1357777.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1899,1425625.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1904,1571158.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1909,1721084.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1914,1926417.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1919,2112596.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1921,2188249.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1926,2301668.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1931,2527119.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1936,2755804.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1941,3094132.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1944,3066472.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1946,2746855.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1946,2906644.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1948,3178134.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1949,3312577.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1951,3530169.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1956,3859764.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1961,4006679.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1966,3964611.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1971,4027416.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1976,4292963.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1981,4553461.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1986,4719259.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1991,4811050.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,1996,4933393.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,2001,5015699.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,2006,5049908.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,2011,5071968.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukuoka-ken,2016,5102871.0,Fukuoka-shi,Kyushu,4978.51,Kyushu
fukushima-ken,1872,782169.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1873,1219348.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1874,1228469.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1875,1246544.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1876,1258577.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1877,765115.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1878,774707.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1879,804866.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1880,808937.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1881,823120.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1882,829990.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1883,840241.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1884,857833.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1885,861428.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1886,855079.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1887,870822.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1888,893954.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1889,913459.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1890,934449.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1891,952489.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1892,964578.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1893,980310.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1894,994825.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1895,1005381.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1896,1022780.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1897,1041294.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1898,1061013.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1899,1098002.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1904,1175224.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1909,1234281.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1914,1303501.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1919,1389609.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1921,1362750.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1926,1437596.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1931,1508150.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1936,1581563.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1941,1625521.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1944,1599392.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1946,1957356.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1946,1918746.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1948,1992460.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1949,2026482.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1951,2062394.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1956,2095237.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1961,2051137.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1966,1983754.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1971,1946077.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1976,1970616.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1981,2035272.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1986,2080304.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1991,2104058.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,1996,2133592.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,2001,2126935.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,2006,2091319.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,2011,2029064.0,Fukushima-shi,Tohoku,13782.76,Honshu
fukushima-ken,2016,1913606.0,Fukushima-shi,Tohoku,13782.76,Honshu
gifu-ken,1872,660896.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1873,668148.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1874,672627.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1875,683050.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1876,692218.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1877,806158.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1878,818984.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1879,831887.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1880,839613.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1881,849221.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1882,855575.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1883,868333.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1884,873020.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1885,880277.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1886,884848.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1887,889739.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1888,899311.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1889,909226.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1890,918456.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1891,932658.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1892,930604.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1893,936219.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1894,941523.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1895,949235.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1896,960062.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1897,960502.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1898,960713.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1899,977922.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1904,1020765.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1909,1031156.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1914,1094961.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1919,1120482.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1921,1070407.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1926,1132557.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1931,1178405.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1936,1225799.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1941,1265024.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1944,1266008.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1946,1518649.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1946,1444000.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1948,1493644.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1949,1524812.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1951,1544538.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1956,1583605.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1961,1638399.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1966,1700365.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1971,1758954.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1976,1867978.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1981,1960107.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1986,2028536.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1991,2066569.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,1996,2100315.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,2001,2107700.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,2006,2107226.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,2011,2080773.0,Gifu-shi,Chubu,10621.17,Honshu
gifu-ken,2016,2032533.0,Gifu-shi,Chubu,10621.17,Honshu
gunma-ken,1872,382697.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1873,384796.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1874,,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1875,,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1876,,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1877,547991.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1878,554888.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1879,573984.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1880,581556.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1881,593625.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1882,604182.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1883,613410.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1884,636082.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1885,640871.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1886,648329.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1887,667931.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1888,690880.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1889,718215.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1890,722865.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1891,738061.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1892,749030.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1893,759617.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1894,766687.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1895,778729.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1896,792575.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1897,797870.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1898,806277.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1899,830223.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1904,904046.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1909,961026.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1914,1020853.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1919,1082141.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1921,1052610.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1926,1118858.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1931,1186080.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1936,1242453.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1941,1299027.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1944,1319517.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1946,1546081.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1946,1524635.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1948,1572787.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1949,1608894.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1951,1601380.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1956,1613549.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1961,1578476.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1966,1605584.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1971,1658909.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1976,1756480.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1981,1848562.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1986,1921259.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1991,1966265.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,1996,2003540.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,2001,2024852.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,2006,2024135.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,2011,2008068.0,Maebashi-shi,Kanto,6362.33,Honshu
gunma-ken,2016,1973476.0,Maebashi-shi,Kanto,6362.33,Honshu
hiroshima-ken,1872,919047.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1873,925962.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1874,941978.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1875,942827.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1876,964337.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1877,1190069.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1878,1197835.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1879,1207947.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1880,1213152.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1881,1225057.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1882,1243032.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1883,1252811.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1884,1259148.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1885,1272105.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1886,1272876.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1887,1276461.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1888,1278537.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1889,1289109.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1890,1303457.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1891,1319507.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1892,1324538.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1893,1336145.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1894,1342484.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1895,1346327.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1896,1367820.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1897,1388193.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1898,1405674.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1899,1449622.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1904,1508713.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1909,1598755.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1914,1691699.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1919,1687926.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1921,1541905.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1926,1617680.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1931,1692136.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1936,1804916.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1941,1869504.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1944,1962950.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1946,1885471.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1946,1901430.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1948,2011498.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1949,2045923.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1951,2081967.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1956,2149044.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1961,2184043.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1966,2281146.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1971,2436135.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1976,2646324.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1981,2739161.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1986,2819200.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1991,2849847.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,1996,2881748.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,2001,2878915.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,2006,2876642.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,2011,2860750.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hiroshima-ken,2016,2844963.0,Hiroshima-shi,Chugoku,8479.7,Honshu
hokkaido,1872,327344.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1873,330527.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1874,354550.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1875,356910.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1876,149554.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1877,150667.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1878,151735.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1879,158615.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1880,163355.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1881,168084.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1882,177901.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1883,122705.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1884,249875.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1885,273340.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1886,284040.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1887,309121.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1888,326614.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1889,347950.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1890,378188.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1891,414430.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1892,452152.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1893,493024.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1894,537953.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1895,594143.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1896,647883.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1897,698144.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1898,755837.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1899,859534.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1904,1089503.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1909,1459424.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1914,1817705.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1919,2177700.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1921,2359183.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1926,2498679.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1931,2812335.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1936,3068282.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1941,3272718.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1944,3256157.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1946,3518389.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1946,3488013.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1948,3852821.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1949,4021050.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1951,4295567.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1956,4773087.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1961,5039206.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1966,5171800.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1971,5184287.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1976,5338206.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1981,5575989.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1986,5679439.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1991,5643647.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,1996,5692321.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,2001,5683062.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,2006,5627737.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,2011,5506419.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hokkaido,2016,5383579.0,Sapporo-shi,Hokkaido,83457.0,Hokkaido
hyogo-ken,1872,834350.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1873,839634.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1874,839458.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1875,852422.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1876,863784.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1877,1343758.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1878,1357377.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1879,1370720.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1880,1391928.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1881,1406613.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1882,1419421.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1883,1433355.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1884,1448199.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1885,1458647.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1886,1466102.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1887,1480685.0,Kobe-shi,Kansai,8396.16,Honshu
hyogo-ken,1888,1499704.0,Kobe-shi,Kansai,8396.16,Honshu
